dataset,method,seed,edge_removal_rate,test_macro_f1,giant_component_ratio,bridge_preservation,minority_degree_retention,train_seconds
facebook,neuralsparse,4,0.8,0.879213289042944,0.4509568313306631,0.17490750084090145,0.14675037876199476,5.680259333999857
facebook,neuralsparse,4,0.9,0.8829954347970062,0.2903426791277259,0.08308106289942818,0.05113930235930825,5.680259333999857
facebook,neuralsparse,5,0.1,0.929436633558319,0.9213173119715176,0.7551294988227379,0.8583635000122111,9.192506833000039
facebook,neuralsparse,5,0.2,0.9232082211687047,0.8647085002225189,0.6273124789774639,0.7694523137850797,9.192506833000039
facebook,neuralsparse,5,0.3,0.9136197216592923,0.8087672452158433,0.5237134207870837,0.6848135605479954,9.192506833000039
facebook,neuralsparse,5,0.4,0.905715633829949,0.7510903426791278,0.4392869155734948,0.5949960882083923,9.192506833000039
facebook,neuralsparse,5,0.5,0.8999272598772621,0.6877614597240765,0.3716784392869156,0.425621431970779,9.192506833000039
facebook,neuralsparse,5,0.6,0.8963263299286998,0.6127725856697819,0.29263370332996974,0.2900051632079135,9.192506833000039
facebook,neuralsparse,5,0.7,0.8949557020620353,0.5244770805518469,0.21459804910864447,0.1692775706587376,9.192506833000039
facebook,neuralsparse,5,0.8,0.8956406086082046,0.4153983088562528,0.1358896737302388,0.07913645404905469,9.192506833000039
facebook,neuralsparse,5,0.9,0.8943985375580962,0.2638629283489097,0.07299024554322234,0.025634384526589917,9.192506833000039
facebook,neuralsparse,6,0.1,0.926051390778286,0.9604806408544726,0.8698284561049445,0.8802109516507726,8.602882916999988
facebook,neuralsparse,6,0.2,0.9239330918100287,0.9194926568758345,0.7753111335351497,0.8171931041979592,8.602882916999988
facebook,neuralsparse,6,0.3,0.9156364983112626,0.872630173564753,0.6895391860073999,0.7622345792986372,8.602882916999988
facebook,neuralsparse,6,0.4,0.9057586935438994,0.8152647975077881,0.6088126471577531,0.6989253852508005,8.602882916999988
facebook,neuralsparse,6,0.5,0.8991052428223518,0.7495327102803738,0.5297679112008072,0.6286574029411781,8.602882916999988
facebook,neuralsparse,6,0.6,0.8878298363453501,0.670983533600356,0.43760511268079383,0.4713878536975025,8.602882916999988
facebook,neuralsparse,6,0.7,0.8895411614782116,0.5777926123720516,0.33837874201143625,0.31460382220660177,8.602882916999988
facebook,neuralsparse,6,0.8,0.8857503548459739,0.45763239875389405,0.2250252270433905,0.16697953202867424,8.602882916999988
facebook,neuralsparse,6,0.9,0.8820948127736961,0.2976858032932799,0.10023545240497814,0.060428532830752155,8.602882916999988
facebook,neuralsparse,7,0.1,0.9316377170510137,0.9549621717846017,0.8472922973427515,0.8974947777472289,4.068526708000718
facebook,neuralsparse,7,0.2,0.923716462508359,0.9131731197151758,0.753447695930037,0.8355773618908112,4.068526708000718
facebook,neuralsparse,7,0.3,0.9203895541335827,0.8645749888740543,0.6720484359233098,0.7784502714737543,4.068526708000718
facebook,neuralsparse,7,0.4,0.9120406548176794,0.8010235870048954,0.5778674739320552,0.7233621964406213,4.068526708000718
facebook,neuralsparse,7,0.5,0.9000302925661205,0.7325767690253672,0.4860410359905819,0.656848754671732,4.068526708000718
facebook,neuralsparse,7,0.6,0.891582848596493,0.6533155318202047,0.40699630003363607,0.5145649672206217,4.068526708000718
facebook,neuralsparse,7,0.7,0.8938263981656319,0.5546951490876725,0.30306088126471575,0.37496761206273277,4.068526708000718
facebook,neuralsparse,7,0.8,0.8868061689535178,0.4487316421895861,0.19138916918937102,0.21054503921495135,4.068526708000718
facebook,neuralsparse,7,0.9,0.8869799741202553,0.2877614597240766,0.08543558694920955,0.07619108836809023,4.068526708000718
facebook,neuralsparse,8,0.1,0.9390282794750975,0.9801958166444148,0.9364278506559032,0.9685395987308221,5.856626041999334
facebook,neuralsparse,8,0.2,0.9341902624804473,0.9471740097908322,0.8631012445341406,0.9254271832531258,5.856626041999334
facebook,neuralsparse,8,0.3,0.9296765301745471,0.9028927458834001,0.7847292297342752,0.8784308311438506,5.856626041999334
facebook,neuralsparse,8,0.4,0.9103858265757333,0.84971072541166,0.7093844601412714,0.8228573153794253,5.856626041999334
facebook,neuralsparse,8,0.5,0.9071162700462136,0.7828215398308856,0.6246215943491423,0.7606162039052726,5.856626041999334
facebook,neuralsparse,8,0.6,0.8996421851242281,0.6990209167779261,0.5216952573158425,0.6900569263482819,5.856626041999334
facebook,neuralsparse,8,0.7,0.8969547781828073,0.5940364931019136,0.40195089135553314,0.5919859859712636,5.856626041999334
facebook,neuralsparse,8,0.8,0.8887094455803503,0.46809078771695595,0.28422468886646485,0.3933842444521238,5.856626041999334
facebook,neuralsparse,8,0.9,0.8956122919425727,0.30623052959501557,0.16078035654221326,0.17762816278576984,5.856626041999334
facebook,neuralsparse,9,0.1,0.9349548358469797,0.9768135291499778,0.9179280188361923,0.948569366014972,5.615755750000972
facebook,neuralsparse,9,0.2,0.9260318351925239,0.9385402759234535,0.8287924655230406,0.8952291138137045,5.615755750000972
facebook,neuralsparse,9,0.3,0.9157904905159558,0.8911437472185135,0.7463841237806929,0.8393319024315442,5.615755750000972
facebook,neuralsparse,9,0.4,0.9060664577892152,0.831330663106364,0.6653212243525058,0.7756019656978381,5.615755750000972
facebook,neuralsparse,9,0.5,0.8998187770610202,0.7598130841121495,0.56878573831147,0.7126164672677362,5.615755750000972
facebook,neuralsparse,9,0.6,0.8968988146250845,0.6772585669781932,0.4584594685502859,0.6322824446957551,5.615755750000972
facebook,neuralsparse,9,0.7,0.8859331458477835,0.584334668446818,0.3602421796165489,0.47009317392187283,5.615755750000972
facebook,neuralsparse,9,0.8,0.8814039378284372,0.4631953716065866,0.24386141944164144,0.2850530669811678,5.615755750000972
facebook,neuralsparse,9,0.9,0.8761264215144645,0.3054739652870494,0.11133535149680457,0.11499869615920065,5.615755750000972
facebook,original_ilp_gcn,0,0.1,0.9395881734694154,0.9995549621717846,0.9983181971072991,0.9986405184067988,11.924116666000032
facebook,original_ilp_gcn,0,0.2,0.9383916593763055,0.9985313751668892,0.9949545913218971,0.9947889307979314,11.924116666000032
facebook,original_ilp_gcn,0,0.3,0.9380080008945273,0.9958611481975967,0.9919273461150353,0.9905812985486175,11.924116666000032
facebook,original_ilp_gcn,0,0.4,0.93662819470383,0.9906097018246551,0.9858728557013118,0.9849818367602295,11.924116666000032
facebook,original_ilp_gcn,0,0.5,0.9318414182158291,0.9664441477525589,0.9767911200807265,0.9733298214748727,11.924116666000032
facebook,original_ilp_gcn,0,0.6,0.922587009473981,0.8393413440142412,0.9502186343760511,0.9267542120514669,11.924116666000032
facebook,original_ilp_gcn,0,0.7,0.9163459388464458,0.6916332888295506,0.874201143625967,0.6988606872053775,11.924116666000032
facebook,original_ilp_gcn,0,0.8,0.9084529691510995,0.5086337338673788,0.7245206861755802,0.5168629801768576,11.924116666000032
facebook,original_ilp_gcn,0,0.9,0.8900423331351821,0.30124610591900314,0.3847965018499832,0.2589655570490984,11.924116666000032
facebook,original_ilp_gcn,1,0.1,0.9346518877496646,0.9995994659546061,0.9983181971072991,0.9990937128106897,9.216024542000014
facebook,original_ilp_gcn,1,0.2,0.9346724695810511,0.9991989319092123,0.9976454759502187,0.9972487915630347,9.216024542000014
facebook,original_ilp_gcn,1,0.3,0.9320534150949924,0.9975522919448153,0.9952909519004373,0.9937855976173252,9.216024542000014
facebook,original_ilp_gcn,1,0.4,0.9296709782320246,0.9913662661326212,0.9889001009081736,0.989092421941409,9.216024542000014
facebook,original_ilp_gcn,1,0.5,0.9290907388145221,0.9611036938139742,0.9804910864446686,0.9813891440283641,9.216024542000014
facebook,original_ilp_gcn,1,0.6,0.9223097206565487,0.8372051624388073,0.9539186007399932,0.9529064970504418,9.216024542000014
facebook,original_ilp_gcn,1,0.7,0.9147423933943336,0.6927013796172675,0.8728557013118062,0.7557288827454326,9.216024542000014
facebook,original_ilp_gcn,1,0.8,0.9036529949728832,0.4995104583889631,0.6532122435250589,0.5111341222976237,9.216024542000014
facebook,original_ilp_gcn,1,0.9,0.886970329354122,0.29439252336448596,0.31752438614194417,0.24689279907787223,9.216024542000014
facebook,original_ilp_gcn,2,0.1,0.9340773852822126,0.9995994659546061,0.9986545576858392,0.9988995159791108,7.059103792000315
facebook,original_ilp_gcn,2,0.2,0.933578457196856,0.9989764129951045,0.9979818365287588,0.9963101564278515,7.059103792000315
facebook,original_ilp_gcn,2,0.3,0.934131982807028,0.9965287049399199,0.9926000672721157,0.9920377234378046,7.059103792000315
facebook,original_ilp_gcn,2,0.4,0.9316602904685162,0.9901646639964397,0.9865455768583922,0.987182802648331,7.059103792000315
facebook,original_ilp_gcn,2,0.5,0.929894140297867,0.967601246105919,0.9815001681802893,0.9759838790715549,7.059103792000315
facebook,original_ilp_gcn,2,0.6,0.9205912812282269,0.8783266577659101,0.9673730238816011,0.8512104635711915,7.059103792000315
facebook,original_ilp_gcn,2,0.7,0.9153202992774272,0.6990654205607477,0.8920282542885973,0.7334282367029801,7.059103792000315
facebook,original_ilp_gcn,2,0.8,0.9086324632149568,0.5214508233199822,0.7403296333669694,0.4850789357144383,7.059103792000315
facebook,original_ilp_gcn,2,0.9,0.8964191006297959,0.3111704494882065,0.42852337706020854,0.25440185448551067,7.059103792000315
facebook,original_ilp_gcn,3,0.1,0.9356331040041834,0.9994659546061415,0.9983181971072991,0.9984139725525083,7.351368667001225
facebook,original_ilp_gcn,3,0.2,0.9388264526092593,0.9985758789497107,0.9952909519004373,0.9942710383486175,7.351368667001225
facebook,original_ilp_gcn,3,0.3,0.9373148939565239,0.9962616822429906,0.9902455432223344,0.9902576029308826,7.351368667001225
facebook,original_ilp_gcn,3,0.4,0.936343561803678,0.9906987093902981,0.9848637739656912,0.9845610940743602,7.351368667001225
facebook,original_ilp_gcn,3,0.5,0.9339769592016551,0.9664441477525589,0.9737638748738647,0.9747216510139469,7.351368667001225
facebook,original_ilp_gcn,3,0.6,0.9253534059923075,0.8500222518914108,0.9498822737975109,0.9236147137234924,7.351368667001225
facebook,original_ilp_gcn,3,0.7,0.9237096372698754,0.6955496217178461,0.8822737975109317,0.709962409671054,7.351368667001225
facebook,original_ilp_gcn,3,0.8,0.9094452409779537,0.5120160213618158,0.7288933736966028,0.5080592706674171,7.351368667001225
facebook,original_ilp_gcn,3,0.9,0.8979243311948839,0.3034712950600801,0.4130507904473596,0.26877265108680026,7.351368667001225
facebook,original_ilp_gcn,4,0.1,0.93547891410629,0.9996439697374276,0.9986545576858392,0.9988023662156662,7.084558250000555
facebook,original_ilp_gcn,4,0.2,0.933925121282311,0.998931909212283,0.9956273124789775,0.9955657181242471,7.084558250000555
facebook,original_ilp_gcn,4,0.3,0.9326281439446189,0.9966622162883845,0.9926000672721157,0.9913580858749333,7.084558250000555
facebook,original_ilp_gcn,4,0.4,0.9308491888449281,0.9893635959056519,0.9892364614867137,0.9771167110383171,7.084558250000555
facebook,original_ilp_gcn,4,0.5,0.9322728182165243,0.9692923898531375,0.9835183316515305,0.8745792435349832,7.084558250000555
facebook,original_ilp_gcn,4,0.6,0.9279483165510509,0.8973297730307076,0.9704002690884629,0.8356097622611778,7.084558250000555
facebook,original_ilp_gcn,4,0.7,0.9147632055633258,0.7048954161103694,0.8933736966027581,0.7249481714636195,7.084558250000555
facebook,original_ilp_gcn,4,0.8,0.9059164453321431,0.5177570093457944,0.7359569458459468,0.4618720549071691,7.084558250000555
facebook,original_ilp_gcn,4,0.9,0.8923719315404265,0.3107254116599911,0.4332324251597713,0.24588941454961097,7.084558250000555
facebook,original_ilp_gcn,5,0.1,0.9435762441671168,0.9995994659546061,0.9986545576858392,0.9988023662156662,11.749299208000025
facebook,original_ilp_gcn,5,0.2,0.9423961146092777,0.9990654205607477,0.9976454759502187,0.9955980671469586,11.749299208000025
facebook,original_ilp_gcn,5,0.3,0.9428632813677813,0.9965287049399199,0.9912546249579549,0.9906136475713291,11.749299208000025
facebook,original_ilp_gcn,5,0.4,0.9371998763187712,0.9912772585669782,0.9868819374369324,0.985661577018411,11.749299208000025
facebook,original_ilp_gcn,5,0.5,0.9344575980021448,0.9674232309746329,0.9784729229734275,0.9775699054422081,11.749299208000025
facebook,original_ilp_gcn,5,0.6,0.9318402301286455,0.8623497997329773,0.9545913218970736,0.9212842490492349,11.749299208000025
facebook,original_ilp_gcn,5,0.7,0.9306141773820232,0.6863818424566088,0.8782374705684494,0.7553728381049861,11.749299208000025
facebook,original_ilp_gcn,5,0.8,0.9124416348251159,0.5127725856697819,0.7383114698957283,0.5105514804552318,11.749299208000025
facebook,original_ilp_gcn,5,0.9,0.9042873617025289,0.3063640409434802,0.41843255970400267,0.27275373748182363,11.749299208000025
facebook,original_ilp_gcn,6,0.1,0.9426905433654531,0.9995549621717846,0.9983181971072991,0.9986729701248204,9.326664750000418
facebook,original_ilp_gcn,6,0.2,0.9423999890374875,0.9987093902981753,0.9956273124789775,0.9945947339663525,9.326664750000418
facebook,original_ilp_gcn,6,0.3,0.9404866503761924,0.997196261682243,0.9932727884291961,0.990807844402908,9.326664750000418
facebook,original_ilp_gcn,6,0.4,0.9394183129038548,0.9918113039608367,0.987891019172553,0.9853055323779645,9.326664750000418
facebook,original_ilp_gcn,6,0.5,0.9341908666564431,0.967601246105919,0.9794820047090481,0.9765988185890032,9.326664750000418
facebook,original_ilp_gcn,6,0.6,0.927822827828986,0.854739652870494,0.9593003699966364,0.9004401819389346,9.326664750000418
facebook,original_ilp_gcn,6,0.7,0.9179204695081227,0.6917222963951936,0.8836192398250925,0.7240742857215141,9.326664750000418
facebook,original_ilp_gcn,6,0.8,0.9082798897345814,0.5118380062305296,0.7376387487386479,0.5173161232330935,9.326664750000418
facebook,original_ilp_gcn,6,0.9,0.8993001036484055,0.30364931019136626,0.3972418432559704,0.26980838463777296,9.326664750000418
facebook,original_ilp_gcn,7,0.1,0.9422965980610775,0.9995994659546061,0.9986545576858392,0.9990613637879783,6.605457957999533
facebook,original_ilp_gcn,7,0.2,0.9421239997434203,0.998931909212283,0.9973091153716784,0.9966662010682978,6.605457957999533
facebook,original_ilp_gcn,7,0.3,0.9413842348577515,0.9974632843791722,0.9949545913218971,0.9927174636959859,6.605457957999533
facebook,original_ilp_gcn,7,0.4,0.9421645515367348,0.9916332888295505,0.9885637403296333,0.9876035453342004,6.605457957999533
facebook,original_ilp_gcn,7,0.5,0.9353296370331934,0.9652425456163773,0.9798183652875883,0.9796413725441536,6.605457957999533
facebook,original_ilp_gcn,7,0.6,0.9320424130867219,0.8445927903871829,0.955264043054154,0.9463684001268705,6.605457957999533
facebook,original_ilp_gcn,7,0.7,0.9256545688822482,0.6907432131731197,0.8785738311469896,0.7508415102379373,6.605457957999533
facebook,original_ilp_gcn,7,0.8,0.909269148302994,0.501068090787717,0.6992936427850656,0.5022656633951051,6.605457957999533
facebook,original_ilp_gcn,7,0.9,0.8992633299169934,0.2980863373386738,0.35385132862428526,0.2537545145976958,6.605457957999533
facebook,original_ilp_gcn,8,0.1,0.9415903796835168,0.9996439697374276,0.9986545576858392,0.9987376681702433,7.448631749999549
facebook,original_ilp_gcn,8,0.2,0.9441399813636855,0.9991099243435692,0.9969727547931383,0.9950154766522218,7.448631749999549
facebook,original_ilp_gcn,8,0.3,0.9422522878606543,0.9965287049399199,0.9909182643794148,0.9900957551220151,7.448631749999549
facebook,original_ilp_gcn,8,0.4,0.9380520154762023,0.9889185580774366,0.986209216279852,0.983428262107598,7.448631749999549
facebook,original_ilp_gcn,8,0.5,0.9363573370751765,0.968758344459279,0.9804910864446686,0.9421931169002682,7.448631749999549
facebook,original_ilp_gcn,8,0.6,0.9336701300688088,0.8965732087227415,0.9650184998318198,0.829168763753396,7.448631749999549
facebook,original_ilp_gcn,8,0.7,0.9242653620637643,0.7104583889630619,0.8990918264379415,0.6963360770471962,7.448631749999549
facebook,original_ilp_gcn,8,0.8,0.913424037811188,0.5299065420560748,0.7541204170871174,0.4935914013241655,7.448631749999549
facebook,original_ilp_gcn,8,0.9,0.9058591724108002,0.3149532710280374,0.4880591994618231,0.2663127903216969,7.448631749999549
facebook,original_ilp_gcn,9,0.1,0.9412965978110599,0.9995549621717846,0.9983181971072991,0.9989318650018223,7.711999250001099
facebook,original_ilp_gcn,9,0.2,0.9408438765017173,0.9991099243435692,0.9976454759502187,0.9967632481364322,7.711999250001099
facebook,original_ilp_gcn,9,0.3,0.9391551982909335,0.9970182465509568,0.9952909519004373,0.9931382063818552,7.711999250001099
facebook,original_ilp_gcn,9,0.4,0.936797674789043,0.9917222963951936,0.9899091826437941,0.988445030705939,7.711999250001099
facebook,original_ilp_gcn,9,0.5,0.9328738502641309,0.9639964396973743,0.9791456441305079,0.981065448410629,7.711999250001099
facebook,original_ilp_gcn,9,0.6,0.929560412290544,0.8486426346239431,0.9542549613185335,0.9255243330165703,7.711999250001099
facebook,original_ilp_gcn,9,0.7,0.9162410226306473,0.6915887850467289,0.8768920282542886,0.7559230795770115,7.711999250001099
facebook,original_ilp_gcn,9,0.8,0.9071691613625966,0.5042723631508679,0.7040026908846283,0.5115225159607816,7.711999250001099
facebook,original_ilp_gcn,9,0.9,0.8932974232569459,0.3012016021361816,0.35788765556676755,0.2645326184671199,7.711999250001099
facebook,ptdnet,0,0.1,0.937226091842918,0.9862928348909658,0.9384460141271443,0.9732974724521612,5.622234792000086
facebook,ptdnet,0,0.2,0.9373387887272713,0.9582109479305742,0.882610158089472,0.9461095052498687,5.622234792000086
